type, ID, parentID, startX, startY, startZ, endX, endY, endZ, radius, volume, growthVolume, length, growthLength, vesselVolume, distanceToTwig, FittingType, averagePointDistance, maxPointDistance, qualityFlag,segmentID, parentSegmentID, segmentMedianRadius, segmentGrowthVolume, segmentGrowthLength, branchOrder, reverseBranchOrder, reversePipeRadiusBranchorder, reversePipeAreaBranchorder, branchID, treeID, treeSpecies, translateX, translateY, translatez, gvA, gvB, gvC, glA, glB, glC
cylinder, 583, 582, -0.164701, 1.769844, 2.244272, -0.185882, 1.768975, 2.298211, 0.015693, 0.000045, 0.000045, 0.057956, 0.057956, 0.057956, 0.057956, ALLOMETRICVESSELVOLUME, 0.064282, 0.018194, 0, 30, 28, 0.000000, 0.000045, 0.057956, 3, 1, 1.000000, 1, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 584, 561, -0.160000, 1.754426, 2.050376, -0.068936, 1.668318, 2.074946, 0.021810, 0.000191, 0.000260, 0.127715, 0.204963, 0.204963, 0.204963, ALLOMETRICVESSELVOLUME, 0.039038, 0.018194, 0, 31, 27, 0.000000, 0.000069, 0.077249, 3, 1, 1.000000, 1, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 585, 584, -0.068936, 1.668318, 2.074946, -0.006429, 1.649836, 2.116403, 0.016913, 0.000069, 0.000069, 0.077249, 0.077249, 0.077249, 0.077249, ALLOMETRICVESSELVOLUME, 0.009297, 0.018194, 0, 31, 27, 0.000000, 0.000069, 0.077249, 3, 1, 1.000000, 1, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 586, 514, -0.289715, 1.667051, 1.775945, -0.090186, 1.702176, 1.623215, 0.040727, 0.001322, 0.002047, 0.253716, 0.617817, 0.617817, 0.617817, SPHEREFOLLOWING, 0.058605, 0.018194, 0, 32, 23, 0.027063, 0.000365, 0.221841, 2, 1, 1.000000, 1, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 587, 586, -0.090186, 1.702176, 1.623215, -0.056689, 1.689441, 1.550828, 0.027063, 0.000186, 0.000725, 0.080772, 0.364100, 0.364100, 0.364100, SPHEREFOLLOWING, 0.011874, 0.018194, 0, 32, 23, 0.027063, 0.000365, 0.221841, 2, 1, 1.000000, 1, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 588, 587, -0.056689, 1.689441, 1.550828, -0.052707, 1.677362, 1.490670, 0.029995, 0.000174, 0.000539, 0.061487, 0.283328, 0.283328, 0.283328, SPHEREFOLLOWING, 0.007955, 0.018194, 0, 32, 23, 0.027063, 0.000365, 0.221841, 2, 1, 1.000000, 1, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 589, 588, -0.052707, 1.677362, 1.490670, -0.041506, 1.645732, 1.444443, 0.029155, 0.000153, 0.000365, 0.057122, 0.221841, 0.221841, 0.221841, SPHEREFOLLOWING, 0.069140, 0.018194, 0, 32, 23, 0.027063, 0.000365, 0.221841, 2, 1, 1.000000, 1, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 590, 589, -0.041506, 1.645732, 1.444443, -0.022747, 1.632329, 1.390718, 0.023179, 0.000099, 0.000213, 0.058463, 0.164719, 0.164719, 0.164719, SPHEREFOLLOWING, 0.130107, 0.018194, 0, 32, 23, 0.027063, 0.000365, 0.221841, 2, 1, 1.000000, 1, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 591, 590, -0.022747, 1.632329, 1.390718, -0.003636, 1.606662, 1.346087, 0.018823, 0.000061, 0.000114, 0.054917, 0.106256, 0.106256, 0.106256, SPHEREFOLLOWING, 0.007465, 0.018194, 0, 32, 23, 0.027063, 0.000365, 0.221841, 2, 1, 1.000000, 1, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 592, 591, -0.003636, 1.606662, 1.346087, 0.027026, 1.597810, 1.305873, 0.018127, 0.000053, 0.000053, 0.051339, 0.051339, 0.051339, 0.051339, SPHEREFOLLOWING, 0.009096, 0.018194, 0, 32, 23, 0.027063, 0.000365, 0.221841, 2, 1, 1.000000, 1, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 593, 464, -0.949358, 0.992019, -2.572262, -0.833175, 0.972125, -2.395440, 0.060304, 0.002428, 0.084555, 0.212509, 9.954256, 27.472028, 8.520619, SPHEREFOLLOWING, 0.045635, 0.018194, 0, 33, 22, 0.065998, 0.063049, 8.340797, 2, 4, 2.000000, 4, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 594, 593, -0.833175, 0.972125, -2.395440, -0.808363, 0.984788, -2.307664, 0.060073, 0.001044, 0.082127, 0.092091, 9.741747, 26.621992, 8.308110, SPHEREFOLLOWING, 0.007050, 0.018194, 0, 33, 22, 0.065998, 0.063049, 8.340797, 2, 4, 2.000000, 4, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 595, 594, -0.808363, 0.984788, -2.307664, -0.803052, 0.984941, -2.226560, 0.065998, 0.001112, 0.081083, 0.081278, 9.649657, 26.253630, 8.216019, SPHEREFOLLOWING, 0.024309, 0.018194, 0, 33, 22, 0.065998, 0.063049, 8.340797, 2, 4, 2.000000, 4, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 596, 595, -0.803052, 0.984941, -2.226560, -0.780865, 0.988127, -2.144354, 0.064730, 0.001122, 0.079971, 0.085207, 9.568379, 25.928519, 8.134742, SPHEREFOLLOWING, 0.010337, 0.018194, 0, 33, 22, 0.065998, 0.063049, 8.340797, 2, 4, 2.000000, 4, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 597, 596, -0.780865, 0.988127, -2.144354, -0.764277, 1.002884, -2.065963, 0.071594, 0.001312, 0.078849, 0.081475, 9.483172, 25.587692, 8.049535, SPHEREFOLLOWING, 0.040665, 0.018194, 0, 33, 22, 0.065998, 0.063049, 8.340797, 2, 4, 2.000000, 4, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 598, 597, -0.764277, 1.002884, -2.065963, -0.748170, 1.016077, -1.979549, 0.066288, 0.001227, 0.077537, 0.088887, 9.401697, 25.261793, 7.968060, SPHEREFOLLOWING, 0.022245, 0.018194, 0, 33, 22, 0.065998, 0.063049, 8.340797, 2, 4, 2.000000, 4, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 599, 598, -0.748170, 1.016077, -1.979549, -0.721300, 1.025558, -1.887281, 0.061741, 0.001156, 0.076310, 0.096567, 9.312810, 24.906245, 7.879173, SPHEREFOLLOWING, 0.017947, 0.018194, 0, 33, 22, 0.065998, 0.063049, 8.340797, 2, 4, 2.000000, 4, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 600, 599, -0.721300, 1.025558, -1.887281, -0.701885, 1.016579, -1.806615, 0.062760, 0.001033, 0.075154, 0.083454, 9.216243, 24.519977, 7.782606, SPHEREFOLLOWING, 0.023760, 0.018194, 0, 33, 22, 0.065998, 0.063049, 8.340797, 2, 4, 2.000000, 4, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 601, 600, -0.701885, 1.016579, -1.806615, -0.686446, 1.029969, -1.722706, 0.065937, 0.001180, 0.074121, 0.086362, 9.132789, 24.186161, 7.699152, SPHEREFOLLOWING, 0.032551, 0.018194, 0, 33, 22, 0.065998, 0.063049, 8.340797, 2, 4, 2.000000, 4, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 602, 601, -0.686446, 1.029969, -1.722706, -0.665109, 1.037395, -1.660466, 0.067272, 0.000941, 0.072941, 0.066213, 9.046427, 23.840713, 7.612790, SPHEREFOLLOWING, 0.019723, 0.018194, 0, 33, 22, 0.065998, 0.063049, 8.340797, 2, 4, 2.000000, 4, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 603, 602, -0.665109, 1.037395, -1.660466, -0.650668, 1.053647, -1.572413, 0.059727, 0.001016, 0.072000, 0.090697, 8.980214, 23.575861, 7.546577, SPHEREFOLLOWING, 0.010263, 0.018194, 0, 33, 22, 0.065998, 0.063049, 8.340797, 2, 4, 2.000000, 4, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 604, 603, -0.650668, 1.053647, -1.572413, -0.638768, 1.061441, -1.477816, 0.059911, 0.001079, 0.070984, 0.095661, 8.889517, 23.213071, 7.455880, SPHEREFOLLOWING, 0.009432, 0.018194, 0, 33, 22, 0.065998, 0.063049, 8.340797, 2, 4, 2.000000, 4, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 605, 604, -0.638768, 1.061441, -1.477816, -0.630521, 1.072857, -1.406367, 0.071021, 0.001154, 0.069905, 0.072824, 8.793856, 22.830429, 7.360219, SPHEREFOLLOWING, 0.009526, 0.018194, 0, 33, 22, 0.065998, 0.063049, 8.340797, 2, 4, 2.000000, 4, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 606, 605, -0.630521, 1.072857, -1.406367, -0.599886, 1.087026, -1.318535, 0.067826, 0.001360, 0.068751, 0.094094, 8.721032, 22.539133, 7.287395, SPHEREFOLLOWING, 0.014890, 0.018194, 0, 33, 22, 0.065998, 0.063049, 8.340797, 2, 4, 2.000000, 4, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 607, 606, -0.599886, 1.087026, -1.318535, -0.579603, 1.105451, -1.234369, 0.069621, 0.001348, 0.067391, 0.088514, 8.626938, 22.162755, 7.193301, SPHEREFOLLOWING, 0.008935, 0.018194, 0, 33, 22, 0.065998, 0.063049, 8.340797, 2, 4, 2.000000, 4, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 608, 607, -0.579603, 1.105451, -1.234369, -0.559874, 1.107216, -1.132797, 0.069447, 0.001568, 0.066043, 0.103486, 8.538424, 21.808700, 7.104787, MEDIAN, 0.011850, 0.018194, 0, 33, 22, 0.065998, 0.063049, 8.340797, 2, 4, 2.000000, 4, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 609, 608, -0.559874, 1.107216, -1.132797, -0.507939, 1.119941, -1.055315, 0.069447, 0.001426, 0.064475, 0.094141, 8.434938, 21.394757, 7.001301, SPHEREFOLLOWING, 0.018246, 0.018194, 0, 33, 22, 0.065998, 0.063049, 8.340797, 2, 4, 2.000000, 4, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 610, 609, -0.507939, 1.119941, -1.055315, -0.481143, 1.129715, -0.964820, 0.063574, 0.001205, 0.063049, 0.094884, 8.340797, 21.018192, 6.907160, SPHEREFOLLOWING, 0.009057, 0.018194, 0, 33, 22, 0.065998, 0.063049, 8.340797, 2, 4, 2.000000, 4, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 611, 610, -0.481143, 1.129715, -0.964820, -0.463473, 1.140986, -0.871272, 0.066549, 0.001334, 0.061844, 0.095867, 8.245913, 20.638655, 6.812276, SPHEREFOLLOWING, 0.009488, 0.018194, 0, 33, 22, 0.065998, 0.063049, 8.340797, 2, 4, 2.000000, 4, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 612, 611, -0.463473, 1.140986, -0.871272, -0.444730, 1.136554, -0.806296, 0.073556, 0.001152, 0.060510, 0.067771, 8.150046, 20.255188, 6.716409, SPHEREFOLLOWING, 0.012874, 0.018194, 0, 33, 22, 0.065998, 0.063049, 8.340797, 2, 4, 2.000000, 4, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 613, 612, -0.444730, 1.136554, -0.806296, -0.422804, 1.136135, -0.700267, 0.071081, 0.001719, 0.059358, 0.108273, 8.082275, 19.984105, 6.648638, SPHEREFOLLOWING, 0.010573, 0.018194, 0, 33, 22, 0.065998, 0.063049, 8.340797, 2, 4, 2.000000, 4, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 614, 613, -0.422804, 1.136135, -0.700267, -0.366543, 1.153044, -0.638726, 0.070036, 0.001311, 0.057640, 0.085080, 7.974003, 19.551015, 6.540366, SPHEREFOLLOWING, 0.010634, 0.018194, 0, 33, 22, 0.065998, 0.063049, 8.340797, 2, 4, 2.000000, 4, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 615, 614, -0.366543, 1.153044, -0.638726, -0.305495, 1.158282, -0.568003, 0.071081, 0.001485, 0.056329, 0.093573, 7.888923, 19.210694, 6.455285, MEDIAN, 0.014390, 0.018194, 0, 33, 22, 0.065998, 0.063049, 8.340797, 2, 4, 2.000000, 4, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 616, 615, -0.305495, 1.158282, -0.568003, -0.291680, 1.145942, -0.510950, 0.075095, 0.001063, 0.054843, 0.059985, 7.795349, 18.836401, 6.361712, SPHEREFOLLOWING, 0.016075, 0.018194, 0, 33, 22, 0.065998, 0.063049, 8.340797, 2, 4, 2.000000, 4, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 617, 616, -0.291680, 1.145942, -0.510950, -0.239364, 1.173301, -0.462132, 0.067766, 0.001105, 0.053781, 0.076608, 7.735364, 18.596461, 6.301727, SPHEREFOLLOWING, 0.013990, 0.018194, 0, 33, 22, 0.065998, 0.063049, 8.340797, 2, 4, 2.000000, 4, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 618, 617, -0.239364, 1.173301, -0.462132, -0.248120, 1.181470, -0.407160, 0.071081, 0.000893, 0.052675, 0.056261, 7.658756, 18.290030, 6.225119, MEDIAN, 0.030866, 0.018194, 0, 33, 22, 0.065998, 0.063049, 8.340797, 2, 4, 2.000000, 4, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 619, 618, -0.248120, 1.181470, -0.407160, -0.218831, 1.207410, -0.288978, 0.067766, 0.001796, 0.051782, 0.124490, 7.602496, 18.064988, 6.168859, MEDIAN, 0.022028, 0.018194, 0, 33, 22, 0.065998, 0.063049, 8.340797, 2, 4, 2.000000, 4, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 620, 619, -0.218831, 1.207410, -0.288978, -0.172060, 1.202067, -0.220139, 0.067766, 0.001203, 0.049986, 0.083396, 7.478006, 17.567029, 6.044369, MEDIAN, 0.016707, 0.018194, 0, 33, 22, 0.065998, 0.063049, 8.340797, 2, 4, 2.000000, 4, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 621, 620, -0.172060, 1.202067, -0.220139, -0.149091, 1.249352, -0.189509, 0.071691, 0.000982, 0.048783, 0.060842, 7.394611, 17.233447, 5.960974, SPHEREFOLLOWING, 0.019291, 0.018194, 0, 33, 22, 0.065998, 0.063049, 8.340797, 2, 4, 2.000000, 4, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 622, 621, -0.149091, 1.249352, -0.189509, -0.143516, 1.233277, -0.077389, 0.060577, 0.001307, 0.047801, 0.113404, 7.333769, 16.990079, 5.900132, SPHEREFOLLOWING, 0.029306, 0.018194, 0, 33, 22, 0.065998, 0.063049, 8.340797, 2, 4, 2.000000, 4, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 623, 622, -0.143516, 1.233277, -0.077389, -0.124575, 1.239404, 0.003798, 0.053466, 0.000751, 0.046493, 0.083592, 7.220365, 16.536464, 5.786728, SPHEREFOLLOWING, 0.009759, 0.018194, 0, 33, 22, 0.065998, 0.063049, 8.340797, 2, 4, 2.000000, 4, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 624, 623, -0.124575, 1.239404, 0.003798, -0.099263, 1.241666, 0.087745, 0.052100, 0.000748, 0.045743, 0.087710, 7.136773, 16.202097, 5.703136, SPHEREFOLLOWING, 0.006264, 0.018194, 0, 33, 22, 0.065998, 0.063049, 8.340797, 2, 4, 2.000000, 4, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 625, 624, -0.099263, 1.241666, 0.087745, -0.069846, 1.239381, 0.147801, 0.055322, 0.000643, 0.044995, 0.066912, 7.049063, 15.851257, 5.615426, SPHEREFOLLOWING, 0.008930, 0.018194, 0, 33, 22, 0.065998, 0.063049, 8.340797, 2, 4, 2.000000, 4, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 626, 625, -0.069846, 1.239381, 0.147801, -0.038627, 1.231747, 0.227212, 0.049303, 0.000654, 0.044351, 0.085667, 6.982151, 15.583607, 5.548514, SPHEREFOLLOWING, 0.006204, 0.018194, 0, 33, 22, 0.065998, 0.063049, 8.340797, 2, 4, 2.000000, 4, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 627, 626, -0.038627, 1.231747, 0.227212, -0.018895, 1.234995, 0.302601, 0.053119, 0.000691, 0.043697, 0.077996, 6.896483, 15.240938, 5.462846, SPHEREFOLLOWING, 0.009458, 0.018194, 0, 33, 22, 0.065998, 0.063049, 8.340797, 2, 4, 2.000000, 4, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 628, 627, -0.018895, 1.234995, 0.302601, 0.021454, 1.273633, 0.374701, 0.047749, 0.000653, 0.042871, 0.091211, 6.685297, 14.795762, 5.384850, SPHEREFOLLOWING, 0.009570, 0.018194, 0, 34, 33, 0.050231, 0.028712, 5.137269, 2, 3, 1.732051, 3, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 629, 628, 0.021454, 1.273633, 0.374701, 0.026971, 1.226848, 0.459261, 0.045848, 0.000639, 0.042218, 0.096797, 6.594086, 14.522130, 5.293639, SPHEREFOLLOWING, 0.014043, 0.018194, 0, 34, 33, 0.050231, 0.028712, 5.137269, 2, 3, 1.732051, 3, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 630, 629, 0.026971, 1.226848, 0.459261, 0.038252, 1.220888, 0.529238, 0.052867, 0.000625, 0.041579, 0.071131, 6.497289, 14.231740, 5.196843, SPHEREFOLLOWING, 0.008607, 0.018194, 0, 34, 33, 0.050231, 0.028712, 5.137269, 2, 3, 1.732051, 3, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 631, 630, 0.038252, 1.220888, 0.529238, 0.072368, 1.216403, 0.604858, 0.047749, 0.000595, 0.040954, 0.083081, 6.426158, 14.018347, 5.125712, MEDIAN, 0.006076, 0.018194, 0, 34, 33, 0.050231, 0.028712, 5.137269, 2, 3, 1.732051, 3, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 632, 631, 0.072368, 1.216403, 0.604858, 0.085233, 1.219203, 0.660085, 0.045848, 0.000375, 0.040359, 0.056775, 6.343078, 13.769105, 5.042631, MEDIAN, 0.012023, 0.018194, 0, 34, 33, 0.050231, 0.028712, 5.137269, 2, 3, 1.732051, 3, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 633, 632, 0.085233, 1.219203, 0.660085, 0.134170, 1.201504, 0.740042, 0.044765, 0.000601, 0.039984, 0.095400, 6.286303, 13.598781, 4.985856, SPHEREFOLLOWING, 0.005428, 0.018194, 0, 34, 33, 0.050231, 0.028712, 5.137269, 2, 3, 1.732051, 3, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 634, 633, 0.134170, 1.201504, 0.740042, 0.156725, 1.197305, 0.801037, 0.064722, 0.000858, 0.039383, 0.065167, 6.190903, 13.312582, 4.890457, ALLOMETRICVESSELVOLUME, 0.003156, 0.018194, 0, 34, 33, 0.050231, 0.028712, 5.137269, 2, 3, 1.732051, 3, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 635, 634, 0.156725, 1.197305, 0.801037, 0.180674, 1.202064, 0.874761, 0.064473, 0.001014, 0.038526, 0.077662, 6.125736, 13.117081, 4.825290, ALLOMETRICVESSELVOLUME, 0.006568, 0.018194, 0, 34, 33, 0.050231, 0.028712, 5.137269, 2, 3, 1.732051, 3, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 636, 635, 0.180674, 1.202064, 0.874761, 0.195271, 1.195489, 0.937912, 0.064172, 0.000843, 0.037512, 0.065149, 6.048074, 12.884094, 4.747627, ALLOMETRICVESSELVOLUME, 0.008239, 0.018194, 0, 34, 33, 0.050231, 0.028712, 5.137269, 2, 3, 1.732051, 3, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 637, 636, 0.195271, 1.195489, 0.937912, 0.233794, 1.187515, 1.011643, 0.063917, 0.001073, 0.036669, 0.083569, 5.982925, 12.688646, 4.682478, ALLOMETRICVESSELVOLUME, 0.115062, 0.018194, 0, 34, 33, 0.050231, 0.028712, 5.137269, 2, 3, 1.732051, 3, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 638, 637, 0.233794, 1.187515, 1.011643, 0.237408, 1.198363, 1.069175, 0.043881, 0.000355, 0.035596, 0.058657, 5.899356, 12.437938, 4.598909, SPHEREFOLLOWING, 0.011864, 0.018194, 0, 34, 33, 0.050231, 0.028712, 5.137269, 2, 3, 1.732051, 3, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 639, 638, 0.237408, 1.198363, 1.069175, 0.253803, 1.185592, 1.130601, 0.063350, 0.000818, 0.035241, 0.064847, 5.840699, 12.261967, 4.540252, ALLOMETRICVESSELVOLUME, 0.056030, 0.018194, 0, 34, 33, 0.050231, 0.028712, 5.137269, 2, 3, 1.732051, 3, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 640, 639, 0.253803, 1.185592, 1.130601, 0.275556, 1.185635, 1.203016, 0.063086, 0.000945, 0.034424, 0.075611, 5.775852, 12.067427, 4.475405, ALLOMETRICVESSELVOLUME, 0.014824, 0.018194, 0, 34, 33, 0.050231, 0.028712, 5.137269, 2, 3, 1.732051, 3, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 641, 640, 0.275556, 1.185635, 1.203016, 0.289896, 1.188030, 1.263670, 0.062775, 0.000772, 0.033478, 0.062372, 5.700241, 11.840594, 4.399794, ALLOMETRICVESSELVOLUME, 0.003120, 0.018194, 0, 34, 33, 0.050231, 0.028712, 5.137269, 2, 3, 1.732051, 3, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 642, 641, 0.289896, 1.188030, 1.263670, 0.318991, 1.185583, 1.327248, 0.045601, 0.000457, 0.032706, 0.069962, 5.637868, 11.653476, 4.337421, SPHEREFOLLOWING, 0.006138, 0.018194, 0, 34, 33, 0.050231, 0.028712, 5.137269, 2, 3, 1.732051, 3, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 643, 642, 0.318991, 1.185583, 1.327248, 0.349995, 1.186092, 1.381051, 0.049250, 0.000473, 0.032249, 0.062099, 5.567907, 11.443592, 4.267460, SPHEREFOLLOWING, 0.008426, 0.018194, 0, 34, 33, 0.050231, 0.028712, 5.137269, 2, 3, 1.732051, 3, 8, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
