x, y, z, red, green, blue, intensity
-1.843, -0.0411666, -12.5738, 205, 205, 20, 1
-1.82961, -0.0445357, -12.577, 205, 205, 20, 1
-1.779, -0.0451, -12.5819, 205, 205, 20, 1
-1.9408, -0.0199, -12.5859, 205, 205, 20, 1
-1.89935, -0.015, -12.5741, 205, 205, 20, 1
-1.86001, -0.03255, -12.5771, 205, 205, 20, 1
-1.83011, -0.0370556, -12.5772, 205, 205, 20, 1
-1.78059, -0.032627, -12.583, 205, 205, 20, 1
-1.73738, -0.0167584, -12.5802, 205, 205, 20, 1
-1.71682, -0.00909095, -12.5764, 205, 205, 20, 1
-1.9605, 0.0345, -12.5775, 205, 205, 20, 1
-1.93938, 0.0186097, -12.5751, 205, 205, 20, 1
-1.9136, 0.00270004, -12.5777, 205, 205, 20, 1
-1.7698, 0.0171, -12.5781, 205, 205, 20, 1
-1.75367, 0.0211666, -12.5765, 205, 205, 20, 1
-1.70718, 0.00722729, -12.5809, 205, 205, 20, 1
-1.96755, 0.059894, -12.5747, 205, 205, 20, 1
-1.95407, 0.0472143, -12.5749, 205, 205, 20, 1
-1.68922, 0.0552778, -12.5879, 205, 205, 20, 1
-1.6684, 0.0588143, -12.583, 205, 205, 20, 1
-1.97476, 0.109256, -12.5828, 205, 205, 20, 1
-1.94, 0.0865, -12.578, 205, 205, 20, 1
-1.684, 0.0988333, -12.5835, 205, 205, 20, 1
-1.66011, 0.0932407, -12.5702, 205, 205, 20, 1
-1.97102, 0.139893, -12.5792, 205, 205, 20, 1
-1.685, 0.1295, -12.5805, 205, 205, 20, 1
-1.6572, 0.1349, -12.5883, 205, 205, 20, 1
-1.96344, 0.165771, -12.5801, 205, 205, 20, 1
-1.95017, 0.185608, -12.579, 205, 205, 20, 1
-1.686, 0.1725, -12.5665, 205, 205, 20, 1
-1.93072, 0.212182, -12.5796, 205, 205, 20, 1
-1.91095, 0.230873, -12.58, 205, 205, 20, 1
-1.68804, 0.2335, -12.5793, 205, 205, 20, 1
-1.67437, 0.218276, -12.5795, 205, 205, 20, 1
-1.92767, 0.2555, -12.5638, 205, 205, 20, 1
-1.89057, 0.24808, -12.5787, 205, 205, 20, 1
-1.86159, 0.26487, -12.5791, 205, 205, 20, 1
-1.82196, 0.277194, -12.5793, 205, 205, 20, 1
-1.77989, 0.277833, -12.5787, 205, 205, 20, 1
-1.73922, 0.267552, -12.579, 205, 205, 20, 1
-1.70517, 0.251156, -12.5786, 205, 205, 20, 1
-1.679, 0.2405, -12.5785, 205, 205, 20, 1
-1.889, 0.2805, -12.5815, 205, 205, 20, 1
-1.81267, 0.285167, -12.5835, 205, 205, 20, 1
-1.7815, 0.28475, -12.5783, 205, 205, 20, 1
-1.701, 0.3025, -12.5735, 205, 205, 20, 1
-1.84275, -0.041625, -12.5502, 205, 205, 20, 1
-1.82407, -0.0429, -12.5415, 205, 205, 20, 1
-1.792, -0.043, -12.5225, 205, 205, 20, 1
-1.89747, -0.0108125, -12.5398, 205, 205, 20, 1
-1.86137, -0.0295, -12.5387, 205, 205, 20, 1
-1.82372, -0.03206, -12.5368, 205, 205, 20, 1
-1.77933, -0.0291667, -12.5409, 205, 205, 20, 1
-1.73759, -0.0158594, -12.5389, 205, 205, 20, 1
-1.71657, -0.00471432, -12.5426, 205, 205, 20, 1
-2.057, 0.0119999, -12.532, 205, 205, 20, 1
-1.93614, 0.0196735, -12.5397, 205, 205, 20, 1
-1.91619, 0.00254761, -12.5353, 205, 205, 20, 1
-1.824, 0.0154999, -12.5255, 205, 205, 20, 1
-1.791, 0.0154999, -12.5535, 205, 205, 20, 1
-1.74433, 0.0153095, -12.5315, 205, 205, 20, 1
-1.70673, 0.0143461, -12.5399, 205, 205, 20, 1
-2.01, 0.0705, -12.5355, 205, 205, 20, 1
-1.96622, 0.06175, -12.5424, 205, 205, 20, 1
-1.95545, 0.0456818, -12.5405, 205, 205, 20, 1
-1.749, 0.0414999, -12.5305, 205, 205, 20, 1
-1.70667, 0.0535, -12.5308, 205, 205, 20, 1
-1.66722, 0.068375, -12.5396, 205, 205, 20, 1
-1.9712, 0.106265, -12.5414, 205, 205, 20, 1
-1.704, 0.1125, -12.5505, 205, 205, 20, 1
-1.65647, 0.0952333, -12.5397, 205, 205, 20, 1
-1.9685, 0.14102, -12.5386, 205, 205, 20, 1
-1.953, 0.1445, -12.5425, 205, 205, 20, 1
-1.683, 0.1405, -12.5525, 205, 205, 20, 1
-1.96274, 0.165357, -12.5405, 205, 205, 20, 1
-1.94901, 0.184161, -12.5385, 205, 205, 20, 1
-1.961, 0.204167, -12.5422, 205, 205, 20, 1
-1.93067, 0.209975, -12.5391, 205, 205, 20, 1
-1.90942, 0.230429, -12.5389, 205, 205, 20, 1
-1.68749, 0.2333, -12.539, 205, 205, 20, 1
-1.67316, 0.217926, -12.5406, 205, 205, 20, 1
-1.8894, 0.247667, -12.5392, 205, 205, 20, 1
-1.86053, 0.264866, -12.5389, 205, 205, 20, 1
-1.82276, 0.277188, -12.5404, 205, 205, 20, 1
-1.77725, 0.278088, -12.5405, 205, 205, 20, 1
-1.74055, 0.268709, -12.539, 205, 205, 20, 1
-1.70676, 0.251552, -12.5391, 205, 205, 20, 1
-1.80911, 0.281389, -12.5338, 205, 205, 20, 1
-1.79271, 0.280833, -12.5328, 205, 205, 20, 1
-1.695, 0.2865, -12.5415, 205, 205, 20, 1
-1.81424, -0.0425588, -12.512, 205, 205, 20, 1
-1.7912, -0.0423667, -12.5102, 205, 205, 20, 1
-1.942, -0.01075, -12.5028, 205, 205, 20, 1
-1.89568, -0.0087706, -12.501, 205, 205, 20, 1
-1.86102, -0.0261442, -12.5002, 205, 205, 20, 1
-1.8222, -0.0342778, -12.4973, 205, 205, 20, 1
-1.78797, -0.0330263, -12.4947, 205, 205, 20, 1
-1.73747, -0.0152321, -12.5013, 205, 205, 20, 1
-1.71559, -0.00213642, -12.5039, 205, 205, 20, 1
-2.034, 0.0254999, -12.5155, 205, 205, 20, 1
-1.97625, 0.02775, -12.5066, 205, 205, 20, 1
-1.93579, 0.0218928, -12.4991, 205, 205, 20, 1
-1.915, 0.00401725, -12.4994, 205, 205, 20, 1
-1.7955, 0.00849996, -12.5135, 205, 205, 20, 1
-1.7502, 0.0230999, -12.5109, 205, 205, 20, 1
-1.70424, 0.0117647, -12.4988, 205, 205, 20, 1
-1.9641, 0.0618226, -12.4999, 205, 205, 20, 1
-1.9535, 0.0511, -12.4975, 205, 205, 20, 1
-1.731, 0.0484999, -12.5165, 205, 205, 20, 1
-1.6985, 0.052, -12.482, 205, 205, 20, 1
-1.6675, 0.0677188, -12.4997, 205, 205, 20, 1
-1.96885, 0.105823, -12.501, 205, 205, 20, 1
-1.66024, 0.0956428, -12.5011, 205, 205, 20, 1
-1.96676, 0.14241, -12.4985, 205, 205, 20, 1
-1.65912, 0.13075, -12.4925, 205, 205, 20, 1
-1.9634, 0.16782, -12.5022, 205, 205, 20, 1
-1.94897, 0.182583, -12.4985, 205, 205, 20, 1
-1.67475, 0.1825, -12.5145, 205, 205, 20, 1
-1.92925, 0.210288, -12.4996, 205, 205, 20, 1
-1.90984, 0.229876, -12.4987, 205, 205, 20, 1
-1.68587, 0.232758, -12.5055, 205, 205, 20, 1
-1.67162, 0.216484, -12.4996, 205, 205, 20, 1
-1.88866, 0.248113, -12.4981, 205, 205, 20, 1
-1.86031, 0.265931, -12.4985, 205, 205, 20, 1
-1.82747, 0.277421, -12.5, 205, 205, 20, 1
-1.76945, 0.278414, -12.5007, 205, 205, 20, 1
-1.73904, 0.2695, -12.4988, 205, 205, 20, 1
-1.70515, 0.253022, -12.4995, 205, 205, 20, 1
-1.679, 0.2435, -12.508, 205, 205, 20, 1
-1.8735, 0.288, -12.4875, 205, 205, 20, 1
-1.80766, 0.282474, -12.4955, 205, 205, 20, 1
-1.78796, 0.281714, -12.4979, 205, 205, 20, 1
-1.75267, 0.289167, -12.4992, 205, 205, 20, 1
-1.946, -0.0115, -12.4765, 205, 205, 20, 1
-1.89303, -0.00743674, -12.4597, 205, 205, 20, 1
-1.85944, -0.0229569, -12.4598, 205, 205, 20, 1
-1.81989, -0.0314444, -12.4602, 205, 205, 20, 1
-1.78284, -0.026821, -12.4576, 205, 205, 20, 1
-1.7324, -0.00861668, -12.4628, 205, 205, 20, 1
-1.719, -0.00120005, -12.459, 205, 205, 20, 1
-1.93293, 0.0240882, -12.461, 205, 205, 20, 1
-1.91211, 0.00589623, -12.4588, 205, 205, 20, 1
-1.77475, 0.00750003, -12.4543, 205, 205, 20, 1
-1.74, 0.0186999, -12.4547, 205, 205, 20, 1
-1.70689, 0.0131129, -12.46, 205, 205, 20, 1
-1.96167, 0.0691667, -12.4574, 205, 205, 20, 1
-1.95202, 0.0513889, -12.4613, 205, 205, 20, 1
-1.915, 0.0675, -12.4575, 205, 205, 20, 1
-1.70071, 0.0537857, -12.4498, 205, 205, 20, 1
-1.66834, 0.0683438, -12.4589, 205, 205, 20, 1
-1.96739, 0.109528, -12.4601, 205, 205, 20, 1
-1.70175, 0.0965, -12.4637, 205, 205, 20, 1
-1.65622, 0.095598, -12.461, 205, 205, 20, 1
-1.96485, 0.142665, -12.4605, 205, 205, 20, 1
-1.959, 0.1595, -12.4405, 205, 205, 20, 1
-1.7, 0.1385, -12.4695, 205, 205, 20, 1
-1.675, 0.1435, -12.4775, 205, 205, 20, 1
-1.965, 0.167, -12.4575, 205, 205, 20, 1
-1.94779, 0.181171, -12.4584, 205, 205, 20, 1
-1.67588, 0.173, -12.4554, 205, 205, 20, 1
-1.92795, 0.209973, -12.4582, 205, 205, 20, 1
-1.90918, 0.229364, -12.4593, 205, 205, 20, 1
-1.68516, 0.2351, -12.4591, 205, 205, 20, 1
-1.67309, 0.219768, -12.46, 205, 205, 20, 1
-1.88933, 0.246551, -12.4587, 205, 205, 20, 1
-1.86086, 0.265026, -12.4599, 205, 205, 20, 1
-1.82804, 0.27706, -12.4596, 205, 205, 20, 1
-1.76609, 0.278663, -12.4594, 205, 205, 20, 1
-1.7387, 0.271332, -12.4593, 205, 205, 20, 1
-1.7032, 0.257754, -12.4561, 205, 205, 20, 1
-1.679, 0.2425, -12.4465, 205, 205, 20, 1
-1.863, 0.2885, -12.4515, 205, 205, 20, 1
-1.80876, 0.282196, -12.458, 205, 205, 20, 1
-1.78603, 0.282363, -12.4603, 205, 205, 20, 1
-1.73144, 0.294411, -12.4472, 205, 205, 20, 1
-1.71109, 0.291804, -12.4491, 205, 205, 20, 1
-1.928, -0.00249996, -12.4215, 205, 205, 20, 1
-1.89066, -0.00574619, -12.4213, 205, 205, 20, 1
-1.85996, -0.0196682, -12.4199, 205, 205, 20, 1
-1.81916, -0.0290357, -12.4183, 205, 205, 20, 1
-1.7809, -0.0234259, -12.4209, 205, 205, 20, 1
-1.74819, -0.0154362, -12.4211, 205, 205, 20, 1
-1.7195, -0.000500105, -12.431, 205, 205, 20, 1
-1.93194, 0.0268143, -12.4209, 205, 205, 20, 1
-1.90982, 0.00770548, -12.4191, 205, 205, 20, 1
-1.88, 0.0194999, -12.4205, 205, 205, 20, 1
-1.836, 0.0115, -12.4165, 205, 205, 20, 1
-1.776, 0.00450001, -12.4125, 205, 205, 20, 1
-1.74311, 0.0133889, -12.4186, 205, 205, 20, 1
-1.70628, 0.0134375, -12.4206, 205, 205, 20, 1
-1.96125, 0.07025, -12.4194, 205, 205, 20, 1
-1.95096, 0.0544796, -12.4183, 205, 205, 20, 1
-1.9015, 0.0675, -12.431, 205, 205, 20, 1
-1.727, 0.0454999, -12.416, 205, 205, 20, 1
-1.694, 0.0549999, -12.402, 205, 205, 20, 1
-1.66688, 0.0723181, -12.4216, 205, 205, 20, 1
-1.96649, 0.109986, -12.4219, 205, 205, 20, 1
-1.694, 0.0814999, -12.4025, 205, 205, 20, 1
-1.65645, 0.0990918, -12.4185, 205, 205, 20, 1
-1.9637, 0.139737, -12.4212, 205, 205, 20, 1
-1.95875, 0.156875, -12.4143, 205, 205, 20, 1
-1.697, 0.1325, -12.4365, 205, 205, 20, 1
-1.673, 0.1265, -12.4015, 205, 205, 20, 1
-1.96367, 0.171833, -12.4192, 205, 205, 20, 1
-1.9469, 0.179782, -12.4193, 205, 205, 20, 1
-1.698, 0.1745, -12.4275, 205, 205, 20, 1
-1.978, 0.2095, -12.4035, 205, 205, 20, 1
-1.92813, 0.208739, -12.4203, 205, 205, 20, 1
-1.90985, 0.227534, -12.4194, 205, 205, 20, 1
-1.68477, 0.234615, -12.4191, 205, 205, 20, 1
-1.67358, 0.221327, -12.4181, 205, 205, 20, 1
-1.88916, 0.246308, -12.4191, 205, 205, 20, 1
-1.86082, 0.264552, -12.4202, 205, 205, 20, 1
-1.82922, 0.277095, -12.42, 205, 205, 20, 1
-1.7658, 0.27905, -12.4264, 205, 205, 20, 1
-1.73959, 0.271931, -12.4205, 205, 205, 20, 1
-1.70301, 0.254549, -12.4216, 205, 205, 20, 1
-1.67875, 0.24225, -12.4235, 205, 205, 20, 1
-1.80976, 0.281, -12.4169, 205, 205, 20, 1
-1.77905, 0.286427, -12.4165, 205, 205, 20, 1
-1.74407, 0.294837, -12.429, 205, 205, 20, 1
-1.71315, 0.290961, -12.4334, 205, 205, 20, 1
-1.889, -0.00357899, -12.3812, 205, 205, 20, 1
-1.86204, -0.0156607, -12.38, 205, 205, 20, 1
-1.81944, -0.0265638, -12.3814, 205, 205, 20, 1
-1.77703, -0.0225, -12.3793, 205, 205, 20, 1
-1.7439, -0.0136282, -12.3773, 205, 205, 20, 1
-1.92947, 0.0283983, -12.3806, 205, 205, 20, 1
-1.90697, 0.00832499, -12.3786, 205, 205, 20, 1
-1.83433, 0.00783334, -12.3738, 205, 205, 20, 1
-1.77322, 0.00872222, -12.3884, 205, 205, 20, 1
-1.7431, 0.0149762, -12.3869, 205, 205, 20, 1
-1.6989, 0.0235333, -12.3824, 205, 205, 20, 1
-1.96167, 0.0675, -12.3915, 205, 205, 20, 1
-1.94977, 0.0563395, -12.3813, 205, 205, 20, 1
-1.721, 0.0635, -12.3985, 205, 205, 20, 1
-1.704, 0.0585, -12.3695, 205, 205, 20, 1
-1.66591, 0.0741364, -12.382, 205, 205, 20, 1
-1.96342, 0.111833, -12.3799, 205, 205, 20, 1
-1.9585, 0.0855, -12.3728, 205, 205, 20, 1
-1.698, 0.0959999, -12.3805, 205, 205, 20, 1
-1.65696, 0.0969694, -12.3795, 205, 205, 20, 1
-1.96247, 0.135047, -12.3807, 205, 205, 20, 1
-1.95813, 0.152067, -12.3769, 205, 205, 20, 1
-1.695, 0.1255, -12.3965, 205, 205, 20, 1
-1.65125, 0.12075, -12.3738, 205, 205, 20, 1
-1.972, 0.170357, -12.3819, 205, 205, 20, 1
-1.94538, 0.179375, -12.3792, 205, 205, 20, 1
-1.696, 0.1615, -12.3885, 205, 205, 20, 1
-1.674, 0.1915, -12.3735, 205, 205, 20, 1
-1.979, 0.212, -12.379, 205, 205, 20, 1
-1.92765, 0.208106, -12.38, 205, 205, 20, 1
-1.90779, 0.227953, -12.3778, 205, 205, 20, 1
-1.68336, 0.234864, -12.3792, 205, 205, 20, 1
-1.67127, 0.222033, -12.3786, 205, 205, 20, 1
-1.88802, 0.246645, -12.3816, 205, 205, 20, 1
-1.86201, 0.264032, -12.3801, 205, 205, 20, 1
-1.82992, 0.277182, -12.3795, 205, 205, 20, 1
-1.763, 0.279357, -12.3788, 205, 205, 20, 1
-1.74023, 0.272431, -12.3796, 205, 205, 20, 1
-1.7036, 0.253509, -12.3795, 205, 205, 20, 1
-1.67533, 0.241833, -12.3855, 205, 205, 20, 1
-1.80938, 0.282103, -12.3774, 205, 205, 20, 1
-1.78251, 0.284493, -12.381, 205, 205, 20, 1
-1.759, 0.286833, -12.3978, 205, 205, 20, 1
-1.701, 0.3095, -12.3995, 205, 205, 20, 1
-1.88572, -0.0032813, -12.3421, 205, 205, 20, 1
-1.86019, -0.0134636, -12.3395, 205, 205, 20, 1
-1.81434, -0.0205882, -12.3362, 205, 205, 20, 1
-1.77752, -0.0228151, -12.3396, 205, 205, 20, 1
-1.74089, -0.0122823, -12.34, 205, 205, 20, 1
-1.92992, 0.0310883, -12.3401, 205, 205, 20, 1
-1.90484, 0.00986264, -12.3397, 205, 205, 20, 1
-1.8445, 0.0095, -12.334, 205, 205, 20, 1
-1.82411, 0.0101667, -12.3398, 205, 205, 20, 1
-1.7225, 0.00750003, -12.3545, 205, 205, 20, 1
-1.70953, 0.0107222, -12.3344, 205, 205, 20, 1
-1.94656, 0.056, -12.3395, 205, 205, 20, 1
-1.914, 0.0675, -12.332, 205, 205, 20, 1
-1.725, 0.043, -12.35, 205, 205, 20, 1
-1.70533, 0.0565001, -12.3415, 205, 205, 20, 1
-1.66422, 0.0759444, -12.3409, 205, 205, 20, 1
-1.96066, 0.109781, -12.3412, 205, 205, 20, 1
-1.959, 0.1069, -12.3257, 205, 205, 20, 1
-1.698, 0.0844999, -12.3595, 205, 205, 20, 1
-1.65551, 0.0988333, -12.3395, 205, 205, 20, 1
-1.96288, 0.129406, -12.3419, 205, 205, 20, 1
-1.95688, 0.1465, -12.3363, 205, 205, 20, 1
-1.65467, 0.1315, -12.3382, 205, 205, 20, 1
-1.96267, 0.164167, -12.3372, 205, 205, 20, 1
-1.94311, 0.18154, -12.3388, 205, 205, 20, 1
-1.65467, 0.165833, -12.3525, 205, 205, 20, 1
-1.9269, 0.207, -12.3379, 205, 205, 20, 1
-1.90743, 0.226819, -12.3389, 205, 205, 20, 1
-1.68269, 0.236423, -12.3421, 205, 205, 20, 1
-1.66963, 0.220607, -12.3391, 205, 205, 20, 1
-1.88806, 0.245422, -12.3387, 205, 205, 20, 1
-1.86116, 0.264072, -12.3397, 205, 205, 20, 1
-1.82947, 0.277288, -12.3385, 205, 205, 20, 1
-1.761, 0.2795, -12.3525, 205, 205, 20, 1
-1.73797, 0.273641, -12.3403, 205, 205, 20, 1
-1.7008, 0.253252, -12.3395, 205, 205, 20, 1
-1.80992, 0.282178, -12.3386, 205, 205, 20, 1
-1.78003, 0.283243, -12.3385, 205, 205, 20, 1
-1.75542, 0.2845, -12.3293, 205, 205, 20, 1
-1.88721, -0.00171432, -12.3047, 205, 205, 20, 1
-1.86029, -0.0102966, -12.3009, 205, 205, 20, 1
-1.82341, -0.0194109, -12.3, 205, 205, 20, 1
-1.77619, -0.0199757, -12.2996, 205, 205, 20, 1
-1.74159, -0.0119455, -12.2998, 205, 205, 20, 1
-1.719, -0.000500105, -12.2933, 205, 205, 20, 1
-1.928, 0.032622, -12.3009, 205, 205, 20, 1
-1.90261, 0.0118738, -12.2985, 205, 205, 20, 1
-1.86189, 0.00586842, -12.2937, 205, 205, 20, 1
-1.813, 0.000500061, -12.3035, 205, 205, 20, 1
-1.7905, 0.00250003, -12.301, 205, 205, 20, 1
-1.701, 0.0157288, -12.2982, 205, 205, 20, 1
-1.9446, 0.0584079, -12.2996, 205, 205, 20, 1
-1.9005, 0.0675, -12.296, 205, 205, 20, 1
-1.68988, 0.059125, -12.3008, 205, 205, 20, 1
-1.6632, 0.0726, -12.2967, 205, 205, 20, 1
-1.96269, 0.109423, -12.296, 205, 205, 20, 1
-1.95738, 0.104856, -12.2987, 205, 205, 20, 1
-1.65424, 0.0988636, -12.2982, 205, 205, 20, 1
-1.9659, 0.1379, -12.301, 205, 205, 20, 1
-1.9557, 0.140783, -12.2996, 205, 205, 20, 1
-1.65175, 0.127583, -12.3074, 205, 205, 20, 1
-1.96, 0.1635, -12.3115, 205, 205, 20, 1
-1.94115, 0.181212, -12.2988, 205, 205, 20, 1
-1.669, 0.1625, -12.2995, 205, 205, 20, 1
-1.97, 0.2045, -12.3035, 205, 205, 20, 1
-1.92495, 0.206, -12.3021, 205, 205, 20, 1
-1.90779, 0.224954, -12.2988, 205, 205, 20, 1
-1.68111, 0.238167, -12.3028, 205, 205, 20, 1
-1.67029, 0.223452, -12.2973, 205, 205, 20, 1
-1.88724, 0.246119, -12.2994, 205, 205, 20, 1
-1.8612, 0.26377, -12.2992, 205, 205, 20, 1
-1.83039, 0.277576, -12.2991, 205, 205, 20, 1
-1.73571, 0.274173, -12.3003, 205, 205, 20, 1
-1.70087, 0.255447, -12.299, 205, 205, 20, 1
-1.671, 0.2405, -12.2805, 205, 205, 20, 1
-1.81028, 0.283074, -12.3003, 205, 205, 20, 1
-1.77872, 0.284522, -12.2976, 205, 205, 20, 1
-1.7564, 0.28105, -12.2995, 205, 205, 20, 1
-1.8847, -0.000500105, -12.2613, 205, 205, 20, 1
-1.86051, -0.0105648, -12.2591, 205, 205, 20, 1
-1.82402, -0.0205215, -12.2597, 205, 205, 20, 1
-1.77996, -0.0213911, -12.2596, 205, 205, 20, 1
-1.74171, -0.0113908, -12.2602, 205, 205, 20, 1
-1.7198, -0.000800084, -12.2591, 205, 205, 20, 1
-1.92515, 0.0331667, -12.2594, 205, 205, 20, 1
-1.90209, 0.0133807, -12.2597, 205, 205, 20, 1
-1.858, 0.0165001, -12.2425, 205, 205, 20, 1
-1.839, 0.0335001, -12.2565, 205, 205, 20, 1
-1.69904, 0.016524, -12.2589, 205, 205, 20, 1
-1.6782, 0.0387, -12.2555, 205, 205, 20, 1
-1.9423, 0.0593873, -12.2611, 205, 205, 20, 1
-1.901, 0.0675, -12.2575, 205, 205, 20, 1
-1.66969, 0.0561346, -12.2589, 205, 205, 20, 1
-1.96344, 0.114389, -12.2573, 205, 205, 20, 1
-1.95534, 0.104734, -12.2583, 205, 205, 20, 1
-1.6535, 0.0973214, -12.2603, 205, 205, 20, 1
-1.96406, 0.136167, -12.2615, 205, 205, 20, 1
-1.95401, 0.141024, -12.2586, 205, 205, 20, 1
-1.65371, 0.131071, -12.2559, 205, 205, 20, 1
-1.94158, 0.178862, -12.2599, 205, 205, 20, 1
-2.015, 0.2285, -12.2525, 205, 205, 20, 1
-1.979, 0.2195, -12.2705, 205, 205, 20, 1
-1.92463, 0.20565, -12.2546, 205, 205, 20, 1
-1.90626, 0.225338, -12.259, 205, 205, 20, 1
-1.681, 0.2383, -12.2719, 205, 205, 20, 1
-1.66724, 0.220994, -12.2587, 205, 205, 20, 1
-2.0175, 0.259, -12.27, 205, 205, 20, 1
-1.88644, 0.2455, -12.2606, 205, 205, 20, 1
-1.86074, 0.264078, -12.2589, 205, 205, 20, 1
-1.83165, 0.277522, -12.2594, 205, 205, 20, 1
-1.73239, 0.273994, -12.2593, 205, 205, 20, 1
-1.70034, 0.256743, -12.2593, 205, 205, 20, 1
-1.81292, 0.28359, -12.2574, 205, 205, 20, 1
-1.77941, 0.286656, -12.2602, 205, 205, 20, 1
-1.75316, 0.28222, -12.2573, 205, 205, 20, 1
-1.85976, -0.00997224, -12.2199, 205, 205, 20, 1
-1.82204, -0.0206596, -12.2183, 205, 205, 20, 1
-1.78001, -0.021213, -12.2205, 205, 205, 20, 1
-1.73983, -0.0109074, -12.2196, 205, 205, 20, 1
-1.71914, -0.000642952, -12.2216, 205, 205, 20, 1
-1.92591, 0.0346363, -12.2224, 205, 205, 20, 1
-1.90112, 0.0147881, -12.2191, 205, 205, 20, 1
-1.87675, 0.00175003, -12.2233, 205, 205, 20, 1
-1.69884, 0.0160688, -12.2205, 205, 205, 20, 1
-1.67818, 0.0372273, -12.2165, 205, 205, 20, 1
-1.93917, 0.0569875, -12.2191, 205, 205, 20, 1
-1.919, 0.0675, -12.2245, 205, 205, 20, 1
-1.66674, 0.0576883, -12.2207, 205, 205, 20, 1
-1.95382, 0.10615, -12.2188, 205, 205, 20, 1
-1.64973, 0.1015, -12.2201, 205, 205, 20, 1
-1.966, 0.14, -12.2192, 205, 205, 20, 1
-1.95104, 0.141257, -12.2182, 205, 205, 20, 1
-1.64367, 0.1205, -12.2232, 205, 205, 20, 1
-1.963, 0.1645, -12.2075, 205, 205, 20, 1
-1.93799, 0.181171, -12.2204, 205, 205, 20, 1
-1.65467, 0.198167, -12.2155, 205, 205, 20, 1
-1.92383, 0.2042, -12.2202, 205, 205, 20, 1
-1.90611, 0.224713, -12.2194, 205, 205, 20, 1
-1.6651, 0.22109, -12.2196, 205, 205, 20, 1
-1.938, 0.2445, -12.2335, 205, 205, 20, 1
-1.88631, 0.245194, -12.2186, 205, 205, 20, 1
-1.86046, 0.26338, -12.2189, 205, 205, 20, 1
-1.83402, 0.277146, -12.2195, 205, 205, 20, 1
-1.72965, 0.275611, -12.2214, 205, 205, 20, 1
-1.70066, 0.260633, -12.22, 205, 205, 20, 1
-1.6784, 0.2411, -12.2181, 205, 205, 20, 1
-1.8605, 0.2945, -12.2055, 205, 205, 20, 1
-1.81411, 0.284224, -12.22, 205, 205, 20, 1
-1.77945, 0.288332, -12.2194, 205, 205, 20, 1
-1.75054, 0.284667, -12.2183, 205, 205, 20, 1
-1.86, -0.0485, -12.1895, 205, 205, 20, 1
-1.88567, -0.00416667, -12.1778, 205, 205, 20, 1
-1.8589, -0.0101373, -12.1806, 205, 205, 20, 1
-1.82085, -0.0218486, -12.1796, 205, 205, 20, 1
-1.78096, -0.0211, -12.179, 205, 205, 20, 1
-1.74053, -0.0116075, -12.1799, 205, 205, 20, 1
-1.71867, -0.00116672, -12.1758, 205, 205, 20, 1
-1.92244, 0.0380556, -12.1755, 205, 205, 20, 1
-1.90031, 0.015292, -12.1805, 205, 205, 20, 1
-1.876, 0.011375, -12.1728, 205, 205, 20, 1
-1.69912, 0.0146712, -12.1799, 205, 205, 20, 1
-1.67863, 0.0366053, -12.181, 205, 205, 20, 1
-1.93707, 0.0596494, -12.1805, 205, 205, 20, 1
-1.90067, 0.0635, -12.1698, 205, 205, 20, 1
-1.66525, 0.0585985, -12.179, 205, 205, 20, 1
-1.97367, 0.118833, -12.1835, 205, 205, 20, 1
-1.94981, 0.101848, -12.1793, 205, 205, 20, 1
-1.918, 0.0814999, -12.1845, 205, 205, 20, 1
-1.64931, 0.0990128, -12.1809, 205, 205, 20, 1
-1.965, 0.1365, -12.1842, 205, 205, 20, 1
-1.9487, 0.140509, -12.1777, 205, 205, 20, 1
-1.64267, 0.123167, -12.1808, 205, 205, 20, 1
-1.93541, 0.181238, -12.1788, 205, 205, 20, 1
-1.9105, 0.193, -12.189, 205, 205, 20, 1
-1.92305, 0.203455, -12.1768, 205, 205, 20, 1
-1.90561, 0.223457, -12.1793, 205, 205, 20, 1
-1.872, 0.2385, -12.1855, 205, 205, 20, 1
-1.66074, 0.219439, -12.1787, 205, 205, 20, 1
-1.88573, 0.245276, -12.1773, 205, 205, 20, 1
-1.86048, 0.263848, -12.1784, 205, 205, 20, 1
-1.83513, 0.277289, -12.1815, 205, 205, 20, 1
-1.72759, 0.27719, -12.1808, 205, 205, 20, 1
-1.6998, 0.261907, -12.1797, 205, 205, 20, 1
-1.6782, 0.2426, -12.1787, 205, 205, 20, 1
-1.81616, 0.284852, -12.1794, 205, 205, 20, 1
-1.78072, 0.289934, -12.1781, 205, 205, 20, 1
-1.74693, 0.284488, -12.1789, 205, 205, 20, 1
-1.884, -0.00516667, -12.1425, 205, 205, 20, 1
-1.85806, -0.0104792, -12.1412, 205, 205, 20, 1
-1.82168, -0.02193, -12.1389, 205, 205, 20, 1
-1.78127, -0.021125, -12.1413, 205, 205, 20, 1
-1.73933, -0.0103462, -12.1406, 205, 205, 20, 1
-1.719, -0.00110006, -12.1388, 205, 205, 20, 1
-1.92229, 0.0395001, -12.1534, 205, 205, 20, 1
-1.8998, 0.0182652, -12.1402, 205, 205, 20, 1
-1.87667, 0.00241669, -12.1301, 205, 205, 20, 1
-1.69891, 0.0144643, -12.1398, 205, 205, 20, 1
-1.67787, 0.0366251, -12.1434, 205, 205, 20, 1
-1.93401, 0.06046, -12.139, 205, 205, 20, 1
